id,District,sub_district,CHPs_zone,Community,cycle,registrant,module,training_date,training_venue,trainer,training_topic,ben_id,hhid,gender,phy_state,_parent_index
1981,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-55-01,C1-205-6201-55,Female,Breastfeeding,33
1982,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-22-01,C1-205-6201-22,Female,Breastfeeding,33
1983,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-02-01,C1-205-6201-02,Female,Breastfeeding,33
1984,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-37-01,C1-205-6201-37,Female,Breastfeeding,33
1985,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-60-01,C1-205-6201-60,Female,Pregnant,33
1986,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-45-01,C1-205-6201-45,Female,Breastfeeding,33
1987,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-45-03,C1-205-6201-45,Female,Breastfeeding,33
1988,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-41-01,C1-205-6201-41,Female,Breastfeeding,33
1989,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-42-01,C1-205-6201-42,Female,Pregnant,33
1990,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-59-01,C1-205-6201-59,Female,Breastfeeding,33
1991,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-16-01,C1-205-6201-16,Female,Breastfeeding,34
1992,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-19-01,C1-205-6201-19,Female,Breastfeeding,34
1993,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-46-01,C1-205-6201-46,Female,Breastfeeding,34
1994,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-19-03,C1-205-6201-19,Female,Breastfeeding,34
1995,205-North Gonja,335-Mankarigu,4141-Yagbum CHPS,6201-Maripe,1,Samuel egyir ,N2. Maternal Nutrition for Exclusive Breastfeeding,21/04/2023,Community ,Samuel Eqyir,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-205-6201-48-01,C1-205-6201-48,Female,Breastfeeding,34
1996,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-55-01,C1-203-5509-55,Female,Breastfeeding,35
1997,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-19-01,C1-203-5509-19,Female,Breastfeeding,35
1998,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-52-01,C1-203-5509-52,Female,Breastfeeding,35
1999,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-01-01,C1-203-5509-01,Female,Breastfeeding,35
2000,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-44-01,C1-203-5509-44,Female,Breastfeeding,35
2001,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-07-01,C1-203-5509-07,Female,Breastfeeding,35
2002,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-53-01,C1-203-5509-53,Female,Breastfeeding,35
2003,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-52-01,C1-203-5509-52,Female,Breastfeeding,35
2004,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-05-01,C1-203-5509-05,Female,Breastfeeding,35
2005,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-42-01,C1-203-5509-42,Female,Breastfeeding,35
2006,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-09-01,C1-203-5509-09,Female,Breastfeeding,35
2007,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-59-01,C1-203-5509-59,Female,Breastfeeding,35
2008,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-05-01,C1-203-5509-05,Female,Breastfeeding,35
2009,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili ),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-25-01,C1-203-5509-25,Female,Breastfeeding,35
2010,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5509-Gambilifong,1,Mohamed Abdul-Samid ,N1. Agriculture and GFC Introduction,25/04/2023,Volunteer house ( kpalsug yili),MOHAMMED ABDUL-SAMID,N1. Agriculture and GFC Introduction,C1-203-5509-58-01,C1-203-5509-58,Female,Breastfeeding,36
